Timestamp;C1;C2;C3
2018-02-03 13:37:34;0,0348622892;0,9670854197;0,9913998917
2018-02-04 13:37:34;0,7254672283;0,6046767044;0,509104376
2018-02-05 13:37:34;0,9445298708;0,3246300211;0,7009972397
2018-02-06 13:37:34;0,3076391446;0,2877700103;0,5576622339
2018-02-07 13:37:34;0,4782795331;0,1459206534;0,4576205604
2018-02-08 13:37:34;0,0819108186;0,2997472771;0,2373214245
2018-02-09 13:37:34;0,9905337594;0,1614995087;0,8221822942
2018-02-10 13:37:34;0,7709545067;0,7142797485;0,6366762845
2018-02-11 13:37:34;0,6186430003;0,1484476952;0,1501649085
2018-02-12 13:37:34;0,5227250068;0,9484576189;0,0295590831
2018-02-13 13:37:34;0,9451113881;0,474807617;0,8600685573
2018-02-14 13:37:34;0,6868407975;0,9489737859;0,3134181292
2018-02-15 13:37:34;0,065746767;0,7317166424;0,8139988657
2018-02-16 13:37:34;0,1994268603;0,6969535551;0,0683323499
2018-02-17 13:37:34;0,2628756117;0,2929405496;0,7422174593
2018-02-18 13:37:34;0,0315070259;0,3407604357;0,6207115962
2018-02-19 13:37:34;0,8697427767;0,474561417;0,0170408865
2018-02-20 13:37:34;0,2391720705;0,6692472559;0,7187502659
2018-02-21 13:37:34;0,5260182049;0,3735997684;0,3849415588
2018-02-22 13:37:34;0,0562367998;0,4955339716;0,7476057315
2018-02-23 13:37:34;0,8372428748;0,5806122543;0,1637917173
2018-02-24 13:37:34;0,7982398849;0,091161656;0,262550988
2018-02-25 13:37:34;0,6052912341;0,6797551201;0,6799927677
2018-02-26 13:37:34;0,4143857718;0,0807433915;0,2655487128
2018-02-27 13:37:34;0,7527553691;0,021564479;0,3019115371
2018-02-28 13:37:34;0,6505335872;0,5811210189;0,7791772685
2018-03-01 13:37:34;0,4688562497;0,0315304182;0,0172987995
2018-03-02 13:37:34;1,9445298708;1,3246300211;1,7009972397
2018-03-03 13:37:34;0,4356306419;0,0889733904;0,6288370262
2018-03-04 13:37:34;0,7919775851;0,5458642102;0,5994714713
2018-03-05 13:37:34;0,7313631363;0,7243805414;0,394221904
2018-03-06 13:37:34;0,2992336499;0,5938647217;0,5224206187
2018-03-07 13:37:34;0,3732716872;0,592603419;0,6881912381
2018-03-08 13:37:34;0,2722765042;0,4932480271;0,2888756229
2018-03-09 13:37:34;0,1950318338;0,3136879001;0,6789618367
2018-03-10 13:37:34;0,8270657279;0,4534692159;0,216479246
2018-03-11 13:37:34;0,7705846122;0,3212760962;0,4209968261
2018-03-12 13:37:34;0,2583097303;0,4165624552;0,5116892611
2018-03-13 13:37:34;0,7205170437;0,2579595821;0,5733962057
2018-03-14 13:37:34;0,5947406939;0,403212273;0,8522604986
2018-03-15 13:37:34;0,1501934349;0,2706565466;0,6607013077
2018-03-16 13:37:34;0,6353120597;0,8132787317;0,759509746
2018-03-17 13:37:34;0,2454880443;0,5278851946;0,9460034641
2018-03-18 13:37:34;0,018716594;0,6253964719;0,9926342648
2018-03-19 13:37:34;0,8665211739;0,0431354719;0,7832608086
2018-03-20 13:37:34;0,7138147019;0,4081249672;0,1871358545
2018-03-21 13:37:34;0,4373344583;0,1465504977;0,7402989962
2018-03-22 13:37:34;0,3821685147;0,9319512779;0,6823667788
2018-03-23 13:37:34;0,931774392;0,040736441;0,1760021728
2018-03-24 13:37:34;0,8091019087;0,1840227717;0,717644179
2018-03-25 13:37:34;0,4225933629;0,144422712;0,7324320234
2018-03-26 13:37:34;0,9452087132;0,0444931036;0,6905982783
2018-03-27 13:37:34;2,9445298708;2,3246300211;2,7009972397
2018-03-28 13:37:34;0,5623262455;0,557269902;0,2241958233
2018-03-29 13:37:34;0,7686859679;0,5314331045;0,5209043073
2018-03-30 13:37:34;0,5752358534;0,0372392673;0,9697530132
2018-03-31 13:37:34;0,8562802752;0,5768286153;0,2037383465
2018-04-01 13:37:34;0,7555440071;0,7464818382;0,4264136567
2018-04-02 13:37:34;0,5031654583;0,0549130163;0,8021810262
2018-04-03 13:37:34;0,0031415008;0,4311174026;0,0207110341
2018-04-04 13:37:34;0,5298714885;0,64163046;0,6060890353
2018-04-05 13:37:34;0,2672080018;0,354120509;0,3357493097
2018-04-06 13:37:34;0,3102235019;0,401428875;0,4871554382
2018-04-07 13:37:34;0,0894842849;0,7626128984;0,193172649
2018-04-08 13:37:34;0,8870635091;0,5056716101;0,4551926861
2018-04-09 13:37:34;0,8507092996;0,6620581297;0,7147392526
2018-04-10 13:37:34;0,3211979533;0,1863873464;0,1991925379
2018-04-11 13:37:34;0,7487770368;0,7968893631;0,1470735525
2018-04-12 13:37:34;0,7525417528;0,8962312813;0,4308127484
2018-04-13 13:37:34;0,6223233787;0,8113953383;0,7180092291
2018-04-14 13:37:34;0,0704521327;0,1296834801;0,7328630872
2018-04-15 13:37:34;0,7964623291;0,4249394105;0,3375377094
2018-04-16 13:37:34;0,4427759256;0,0635856651;0,2831857819
2018-04-17 13:37:34;0,1853697046;0,9809163164;0,9068469033
2018-04-18 13:37:34;0,9764122898;0,8456838522;0,6379926531
2018-04-19 13:37:34;0,0116119105;0,009095432;0,8447808146
2018-04-20 13:37:34;0,5180046284;0,5302541594;0,8219659191
2018-04-21 13:37:34;3,9445298708;3,3246300211;3,7009972397
2018-04-22 13:37:34;0,1489744897;0,6044987538;0,340351253
2018-04-23 13:37:34;0,043279436;0,8881573016;0,5316833924
2018-04-24 13:37:34;0,9116705148;0,7990799034;0,8820915229
2018-04-25 13:37:34;0,4372012676;0,8840260718;0,443344946
2018-04-26 13:37:34;0,811000718;0,2091706945;0,5282349475
2018-04-27 13:37:34;0,3469239513;0,7697724004;0,1410761538
2018-04-28 13:37:34;0,2608555125;0,1618856741;0,5764747623
2018-04-29 13:37:34;0,5590064698;0,645931453;0,6284267362
2018-04-30 13:37:34;0,0831976961;0,5370375307;0,7721440715
2018-05-01 13:37:34;0,8676924664;0,0750357832;0,7960631109
2018-05-02 13:37:34;0,9655246467;0,6819099307;0,7942434167
2018-05-03 13:37:34;0,7317516354;0,6713248354;0,7212747578
2018-05-04 13:37:34;0,8616455407;0,1686885534;0,1286586674
2018-05-05 13:37:34;0,9262113168;0,8196783781;0,8567575093
2018-05-06 13:37:34;0,9851023115;0,5584510863;0,567247042
2018-05-07 13:37:34;0,7430376303;0,5029851482;0,0303163009
2018-05-08 13:37:34;0,5233647937;0,8197960567;0,0477296533
2018-05-09 13:37:34;0,0452637891;0,6439731359;0,7110125991
2018-05-10 13:37:34;0,6902737869;0,9493081418;0,3677574906
2018-05-11 13:37:34;0,0473221908;0,0798218169;0,1357869599
2018-05-12 13:37:34;0,8185252985;0,7492007725;0,7475167096
2018-05-13 13:37:34;0,3277362648;0,6979291611;0,5035889898
2018-05-14 13:37:34;0,5940804628;0,6859413814;0,9638296913
2018-05-15 13:37:34;0,4455984684;0,6055774842;0,6143590473
2018-05-16 13:37:34;4,9445298708;4,3246300211;4,7009972397
2018-05-17 13:37:34;0,4407949161;0,1606610517;0,331882186
2018-05-18 13:37:34;0,5205228538;0,8025842968;0,1565124837
2018-05-19 13:37:34;0,5295909119;0,2999564067;0,7654155146
2018-05-20 13:37:34;0,911043138;0,6987911584;0,9127892975
2018-05-21 13:37:34;0,1420590268;0,2461141364;0,7365796154
2018-05-22 13:37:34;0,5055424899;0,8304136281;0,9765952863
2018-05-23 13:37:34;0,4622347876;0,486552597;0,0355139731
2018-05-24 13:37:34;0,6717012825;0,2533266349;0,6089961675
2018-05-25 13:37:34;0,0701028986;0,9378863925;0,6471167249
2018-05-26 13:37:34;0,0298017517;0,2152922526;0,6568574277
2018-05-27 13:37:34;0,2253597216;0,8048525644;0,8458241869
2018-05-28 13:37:34;0,90838362;0,9549312487;0,1202626806
2018-05-29 13:37:34;0,6069058555;0,3954959563;0,9563245974
2018-05-30 13:37:34;0,2026620328;0,5015427873;0,9435964285
2018-05-31 13:37:34;0,3339529587;0,7821626584;0,0970904196
2018-06-01 13:37:34;0,2485276498;0,0243604651;0,681876922
2018-06-02 13:37:34;0,3865419053;0,7348440129;0,3706970669
2018-06-03 13:37:34;0,3642771039;0,362573199;0,542129833
2018-06-04 13:37:34;0,6154916293;0,2801730053;0,285496691
2018-06-05 13:37:34;0,6602191315;0,8441762181;0,3397471462
2018-06-06 13:37:34;0,7711203215;0,9071242437;0,6280166963
2018-06-07 13:37:34;0,9536252602;0,9441588144;0,0134490621
2018-06-08 13:37:34;0,7176144205;0,4065994611;0,7528633443
2018-06-09 13:37:34;0,7150439783;0,9786940399;0,5180081807
2018-06-10 13:37:34;5,9445298708;5,3246300211;5,7009972397
2018-06-11 13:37:34;0,9618068221;0,1928003835;0,4340009771
2018-06-12 13:37:34;0,8079649934;0,9779352706;0,5876152103
2018-06-13 13:37:34;0,6292916967;0,4317679214;0,7782023507
2018-06-14 13:37:34;0,6903636989;0,4314039699;0,8440568727
2018-06-15 13:37:34;0,4845138288;0,2131839253;0,6119476066
2018-06-16 13:37:34;0,0014793864;0,477187484;0,9397133028
2018-06-17 13:37:34;0,8275069601;0,8356798347;0,516958328
2018-06-18 13:37:34;0,8179207265;0,1383790628;0,5221987842
2018-06-19 13:37:34;0,4001592088;0,6897702308;0,0712487143
2018-06-20 13:37:34;0,5768885529;0,7357906951;0,1576715331
2018-06-21 13:37:34;0,326235299;0,4572012024;0,7141502521
2018-06-22 13:37:34;0,7958273867;0,34310088;0,712264274
2018-06-23 13:37:34;0,8410600708;0,5368031343;0,4757588087
2018-06-24 13:37:34;0,9952557979;0,6272485387;0,9687581628
2018-06-25 13:37:34;0,3347989675;0,8639756257;0,0568629575
2018-06-26 13:37:34;0,3720499647;0,7843049553;0,3358084473
2018-06-27 13:37:34;0,4335372045;0,6094436722;0,9479939127
2018-06-28 13:37:34;0,2398569079;0,1498129906;0,4905076425
2018-06-29 13:37:34;0,0716071897;0,0931953155;0,3493123564
2018-06-30 13:37:34;0,2223321444;0,4651744652;0,8541293074
2018-07-01 13:37:34;0,4905546352;0,9428531136;0,4527687349
2018-07-02 13:37:34;0,0332990894;0,5868828173;0,9582847122
2018-07-03 13:37:34;0,6974832879;0,9987991212;0,8816928477
2018-07-04 13:37:34;0,5501106274;0,0421694717;0,6540910192
2018-07-05 13:37:34;6,9445298708;6,3246300211;6,7009972397
2018-07-06 13:37:34;0,7749628711;0,3389347815;0,2022978466
2018-07-07 13:37:34;0,9008702948;0,2332389236;0,2285229494
2018-07-08 13:37:34;0,0528978305;0,2424891882;0,9999096626
2018-07-09 13:37:34;0,2217804801;0,6181082358;0,3150099777
2018-07-10 13:37:34;0,5978695557;0,8028440208;0,1029020532
2018-07-11 13:37:34;0,6860765871;0,3116160545;0,5533260093
2018-07-12 13:37:34;0,1770155323;0,173705017;0,7677249734
2018-07-13 13:37:34;0,9078025036;0,5234415091;0,0551141852
2018-07-14 13:37:34;0,3238205435;0,2815294256;0,1274982733
2018-07-15 13:37:34;0,5053461422;0,3950379174;0,8963429416
2018-07-16 13:37:34;0,8652556755;0,5666286375;0,0601287326
2018-07-17 13:37:34;0,2238016678;0,6529593768;0,1232154188
2018-07-18 13:37:34;0,2004782981;0,472583516;0,8622176875
2018-07-19 13:37:34;0,3793570574;0,3741398791;0,2302514
2018-07-20 13:37:34;0,61424458;0,7643548504;0,6739972867
2018-07-21 13:37:34;0,689257798;0,21684289;0,2259354417
2018-07-22 13:37:34;0,4209320541;0,5171525159;0,8763859447
2018-07-23 13:37:34;0,4952353719;0,9736296039;0,5897885943
2018-07-24 13:37:34;0,7089545398;0,2922108006;0,3503789732
2018-07-25 13:37:34;0,3561992676;0,7472045925;0,8411312755
2018-07-26 13:37:34;0,3657207573;0,6238241261;0,1200069166
2018-07-27 13:37:34;0,5279555423;0,1573614278;0,8588280794
2018-07-28 13:37:34;0,2856663621;0,8010727733;0,6776337479
2018-07-29 13:37:34;0,5129239568;0,7406671303;0,0804584357
2018-07-30 13:37:34;7,9445298708;7,3246300211;7,7009972397
2018-07-31 13:37:34;0,5847222805;0,246729173;0,1781270516
2018-08-01 13:37:34;0,5086311835;0,5867566832;0,7467609765
2018-08-02 13:37:34;0,0772833545;0,4648309008;0,0368476526
2018-08-03 13:37:34;0,2269034293;0,5243503763;0,9449722213
2018-08-04 13:37:34;0,5467559609;0,5600410863;0,450066298
2018-08-05 13:37:34;0,6521523849;0,2718212581;0,763938179
2018-08-06 13:37:34;0,938771192;0,0018175123;0,6006365141
2018-08-07 13:37:34;0,9930755852;0,481747315;0,0080719802
2018-08-08 13:37:34;0,8825976839;0,8764131276;0,8861419293
2018-08-09 13:37:34;0,6453186471;0,5807431219;0,3805320903
2018-08-10 13:37:34;0,7070321024;0,8287139884;0,4612314904
2018-08-11 13:37:34;0,6599094567;0,7246558836;0,0188658421
2018-08-12 13:37:34;0,6435302468;0,6152319412;0,3992802897
2018-08-13 13:37:34;0,4715789852;0,5850502022;0,0999065912
2018-08-14 13:37:34;0,3154780229;0,9319358533;0,2630625621
2018-08-15 13:37:34;0,1338250651;0,5160392073;0,280348775
2018-08-16 13:37:34;0,4637072873;0,2530161587;0,7496595623
2018-08-17 13:37:34;0,5058618197;0,0198261642;0,1830262505
2018-08-18 13:37:34;0,1845160758;0,1412548774;0,2852307165
2018-08-19 13:37:34;0,7298829942;0,0990481707;0,3140628496
2018-08-20 13:37:34;0,7800289888;0,3893907687;0,9813445243
2018-08-21 13:37:34;0,051483047;0,4505104227;0,6632150267
2018-08-22 13:37:34;0,4501258922;0,2164656625;0,1490854712
2018-08-23 13:37:34;0,8923120904;0,4533749297;0,7433137149
2018-08-24 13:37:34;8,9445298708;8,3246300211;8,7009972397
2018-08-25 13:37:34;0,3901168313;0,1637385855;0,1745087914
2018-08-26 13:37:34;0,1893627322;0,7810374093;0,2005186556
2018-08-27 13:37:34;0,6965744875;0,1018255427;0,4754177185
2018-08-28 13:37:34;0,1003732441;0,6777116251;0,6346562617
2018-08-29 13:37:34;0,039019414;0,2742786254;0,5333484162
2018-08-30 13:37:34;0,3280572547;0,3618465022;0,1776298012
2018-08-31 13:37:34;0,7508445757;0,1980426628;0,0202534054
2018-09-01 13:37:34;0,2453785157;0,664939817;0,0642578632
2018-09-02 13:37:34;0,1352233379;0,3162952804;0,1175739544
2018-09-03 13:37:34;0,9513696309;0,0543962047;0,9216792278
2018-09-04 13:37:34;0,8632645521;0,0127259477;0,7030910426
2018-09-05 13:37:34;0,1436102034;0,6253427195;0,4297461109
2018-09-06 13:37:34;0,9460799671;0,5813045693;0,5713905704
2018-09-07 13:37:34;0,2825310456;0,1967277082;0,8790925217
2018-09-08 13:37:34;0,6966747264;0,6919117854;0,7631001114
2018-09-09 13:37:34;0,0735395844;0,838981919;0,9863975293
2018-09-10 13:37:34;0,2446121676;0,4377137583;0,9023148399
2018-09-11 13:37:34;0,9928033568;0,3031213298;0,2354213477
2018-09-12 13:37:34;0,4629395111;0,5208236645;0,1551035449
2018-09-13 13:37:34;0,2371788197;0,6901589453;0,5960749118
2018-09-14 13:37:34;0,395446579;0,4261576741;0,345445944
2018-09-15 13:37:34;0,589304792;0,6474953433;0,5162500911
2018-09-16 13:37:34;0,9338028261;0,9544370996;0,4797039584
2018-09-17 13:37:34;0,8447308054;0,7441950939;0,5790377387
2018-09-18 13:37:34;9,9445298708;9,3246300211;9,7009972397
2018-09-19 13:37:34;0,3835736215;0,6437514275;0,559259394
2018-09-20 13:37:34;0,8754857304;0,5879697071;0,4676075205
2018-09-21 13:37:34;0,37923493;0,4136154605;0,9330725698
2018-09-22 13:37:34;0,4741466835;0,7015375013;0,1739271353
2018-09-23 13:37:34;0,8240614606;0,6030257086;0,12594122
2018-09-24 13:37:34;0,6451360409;0,7917698892;0,0344493899
2018-09-25 13:37:34;0,0042476328;0,8442802653;0,6708102101
2018-09-26 13:37:34;0,0256974839;0,9993447296;0,6234524075
2018-09-27 13:37:34;0,4643251272;0,0220168852;0,7789573777
2018-09-28 13:37:34;0,5550951143;0,71299285;0,9456337364
2018-09-29 13:37:34;0,7578695428;0,5874945484;0,2588189254
2018-09-30 13:37:34;0,7245818751;0,6828174246;0,2077305764
2018-10-01 13:37:34;0,9393066503;0,707547816;0,2290577414
2018-10-02 13:37:34;0,759267265;0,6553410816;0,7063835021
2018-10-03 13:37:34;0,564712543;0,0877289746;0,5451419698
2018-10-04 13:37:34;0,9290839839;0,9263030451;0,0533480067
2018-10-05 13:37:34;0,2088077152;0,1327229242;0,7342724884
2018-10-06 13:37:34;0,1334232381;0,9606129525;0,5230836151
2018-10-07 13:37:34;0,3142464801;0,3907867318;0,7441030084
2018-10-08 13:37:34;0,149625594;0,2534263167;0,4978733787
2018-10-09 13:37:34;0,0959700467;0,0277879594;0,6528122935
2018-10-10 13:37:34;0,6962794948;0,0704869595;0,5700945982
2018-10-11 13:37:34;0,5691957164;0,0558521301;0,1728306599
2018-10-12 13:37:34;0,4992662233;0,5599645672;0,4870877825
2018-10-13 13:37:34;10,9445298708;10,3246300211;10,7009972397
2018-10-14 13:37:34;0,898581225;0,5675997217;0,8115037135
2018-10-15 13:37:34;0,8236574528;0,5178479603;0,3475606409
2018-10-16 13:37:34;0,9881660084;0,0840626422;0,1643973778
2018-10-17 13:37:34;0,7327858175;0,9056420715;0,6750051829
2018-10-18 13:37:34;0,7653701354;0,1543182509;0,0627863845
2018-10-19 13:37:34;0,8217301632;0,9921636293;0,9692692815
2018-10-20 13:37:34;0,6276488998;0,9377022311;0,239741605
2018-10-21 13:37:34;0,549400371;0,4415268821;0,8691169589
2018-10-22 13:37:34;0,5686974255;0,9683691247;0,6636992702
2018-10-23 13:37:34;0,1804273755;0,3706951246;0,2856501893
2018-10-24 13:37:34;0,4980004341;0,0772532308;0,5561257859
2018-10-25 13:37:34;0,1545110263;0,7908690993;0,525224528
2018-10-26 13:37:34;0,0937147131;0,7110389874;0,7149044001
2018-10-27 13:37:34;0,7407742443;0,388358613;0,3447598966
2018-10-28 13:37:34;0,9518145265;0,4905250161;0,3562236223
2018-10-29 13:37:34;0,6023130389;0,9605568007;0,8932587481
2018-10-30 13:37:34;0,6367117811;0,7465330001;0,9437615974
2018-10-31 13:37:34;0,2228909619;0,9620055933;0,4185111306
2018-11-01 13:37:34;0,4920137152;0,6715456028;0,7818054485
2018-11-02 13:37:34;0,8182000038;0,4406672074;0,2179615127
2018-11-03 13:37:34;0,9179651807;0,5077142147;0,2832211326
2018-11-04 13:37:34;0,8159792533;0,2504218998;0,3217617047
2018-11-05 13:37:34;0,5094097052;0,8032723162;0,9682444741
2018-11-06 13:37:34;0,2837896256;0,1839274243;0,0828748236
2018-11-07 13:37:34;11,9445298708;11,3246300211;11,7009972397
2018-11-08 13:37:34;0,3943201231;0,2158790058;0,244708146
2018-11-09 13:37:34;0,9977872826;0,4740312065;0,3619014302
2018-11-10 13:37:34;0,9155319708;0,8454119398;0,99180835
2018-11-11 13:37:34;0,5907278764;0,3778285789;0,930785496
2018-11-12 13:37:34;0,6464649166;0,9428180128;0,627111641
2018-11-13 13:37:34;0,5593882645;0,2627846599;0,4682593322
2018-11-14 13:37:34;0,3322307679;0,3736564107;0,4878994424
2018-11-15 13:37:34;0,0327934837;0,9068671411;0,8249126901
2018-11-16 13:37:34;0,801079045;0,5808281945;0,0741886643
2018-11-17 13:37:34;0,3727759756;0,7027958455;0,6596849514
2018-11-18 13:37:34;0,5680854199;0,2462805063;0,3986602081
2018-11-19 13:37:34;0,4435253991;0,16499219;0,4392823118
2018-11-20 13:37:34;0,7927697822;0,8203906778;0,1828848161
2018-11-21 13:37:34;0,3871571885;0,8021436748;0,4413756579
2018-11-22 13:37:34;0,0121488066;0,7215865261;0,8734212327
2018-11-23 13:37:34;0,2058347906;0,8843168251;0,019808973
2018-11-24 13:37:34;0,9425304346;0,1090605231;0,1921557139
2018-11-25 13:37:34;0,2095103371;0,6859391478;0,7566271913
2018-11-26 13:37:34;0,7392766406;0,5556946141;0,6582472965
2018-11-27 13:37:34;0,6384345239;0,6222003573;0,6408607305
2018-11-28 13:37:34;0,0515874487;0,9404026212;0,5246792475
2018-11-29 13:37:34;0,8977307004;0,3435452224;0,857666573
2018-11-30 13:37:34;0,9856869166;0,361728674;0,0216250874
2018-12-01 13:37:34;0,0512006276;0,7099954658;0,0135814399
2018-12-02 13:37:34;12,9445298708;12,3246300211;12,7009972397
2018-12-03 13:37:34;0,9807609858;0,8263298613;0,9826240051
2018-12-04 13:37:34;0,9946911668;0,3397869426;0,5780475235
2018-12-05 13:37:34;0,9170787649;0,5445816538;0,3518040478
2018-12-06 13:37:34;0,2034897439;0,5874527546;0,8715294721
2018-12-07 13:37:34;0,6667855894;0,5650999532;0,5843014335
2018-12-08 13:37:34;0,6762775341;0,5268200329;0,2018130042
2018-12-09 13:37:34;0,102241561;0,8891065514;0,7950015378
2018-12-10 13:37:34;0,5801083501;0,6913018918;0,5871054006
2018-12-11 13:37:34;0,3566380544;0,936556214;0,3420020815
2018-12-12 13:37:34;0,058097634;0,188982592;0,4491475015
2018-12-13 13:37:34;0,0696618636;0,2516046981;0,3719976887
2018-12-14 13:37:34;0,4377979899;0,2088574623;0,4799195293
2018-12-15 13:37:34;0,1194920628;0,497049853;0,6804475395
2018-12-16 13:37:34;0,3745849384;0,1931647267;0,7108267655
2018-12-17 13:37:34;0,7143506969;0,5945783395;0,8685588695
2018-12-18 13:37:34;0,4634806493;0,2978344159;0,4670688326
2018-12-19 13:37:34;0,0503389563;0,2894671287;0,3849688082
2018-12-20 13:37:34;0,733340553;0,1413067547;0,0729454984
2018-12-21 13:37:34;0,958810559;0,1565846317;0,4176645738
2018-12-22 13:37:34;0,6400592171;0,3557613811;0,4368295341
2018-12-23 13:37:34;0,9203832056;0,5250015853;0,0525334778
